rsquare,key,vr1x,vr2ax,vr2bx,v3ax,vr3bx,vr4ax,vr4bx,vr5x,vr6ax,vr6bx,vr6cx,vr7x,cons
0.949982643,2340,0,0.083060563,0.091177046,0,0.119413733,-0.058723092,0,0.156670094,-0.026593044,0,-0.054870754,0.020986453,17.1605835
0.94862175,2341,0,0.084722221,0.091740608,0,0.123057663,-0.056066126,0,0.159911275,-0.023796588,0,-0.048633158,0,17.26524353
0.942459583,2342,0,0.083023965,0.091549933,0,0.121515036,-0.072241485,0,0.156017184,-0.039645225,0,0,0.007754024,15.78339386
0.942260742,2343,0,0.083687067,0.091757417,0,0.122870326,-0.070572436,0,0.157336831,-0.037941694,0,0,0,15.88733673
0.953646183,2344,0,0.078913808,0.085643589,0,0.113535702,-0.06504488,0,0.146157622,0,0.042833388,-0.066597939,0.011502691,16.93702698
0.953237057,2345,0,0.079684198,0.085776091,0,0.115301311,-0.063476086,0,0.14785254,0,0.044471532,-0.06294167,0,17.02307129
0.941876888,2346,0,0.079259753,0.086588264,0,0.117036521,-0.084466279,0,0.144126296,0,0.036961645,0,-0.006779399,14.89459229
0.941723347,2347,0,0.078774571,0.086536169,0,0.116020501,-0.086167812,0,0.142959952,0,0.035695672,0,0,14.76662445
0.947934628,2348,0,0.082832694,0.090795338,0,0.119402587,-0.062485725,0,0.153246641,0,0,-0.062181264,0.017663673,16.76911926
0.946956158,2349,0,0.084275424,0.091312051,0,0.122522533,-0.059872955,0,0.156329036,0,0,-0.056184411,0,16.8939209
0.937634945,2350,0,0.082653582,0.091021299,0,0.121945083,-0.081117213,0,0.150419116,0,0,0,-0.000358365,14.86602783
0.937634468,2351,0,0.08262074,0.091010153,0,0.121880352,-0.081216395,0,0.150343537,0,0,0,0,14.85909271
0.88133049,2352,0,0.095913649,0.104257405,0,0.152114987,-0.056489527,0,0,-0.023265466,0.076777756,-0.054754287,0.038963139,18.09358215
0.876946449,2353,0,0.099260569,0.105481863,0,0.15977478,-0.051494926,0,0,-0.018619508,0.082295835,-0.043150485,0,18.34347534
0.874384403,2354,0,0.095967293,0.104755163,0,0.15430963,-0.069957852,0,0,-0.03595677,0.075262785,0,0.025860161,16.70428467
0.872318745,2355,0,0.098351419,0.105555296,0,0.159451962,-0.064348996,0,0,-0.030714616,0.079436004,0,0,17.09320068
0.865217209,2356,0,0.104159415,0.114759922,0,0.165658951,-0.054505169,0,0,-0.001447797,0,-0.05223608,0.049327105,17.51168823
0.858196259,2357,0,0.109248221,0.117318988,0,0.176808357,-0.047876567,0,0,0.006572697,0,-0.03702727,0,17.77952576
0.85900259,2358,0,0.104058683,0.115041077,0,0.167504907,-0.067405403,0,0,-0.013977945,0,0,0.036621332,16.19535828
0.854842186,2359,0,0.108167291,0.117030084,0,0.176023364,-0.059071004,0,0,-0.004612535,0,0,0,16.7177887
0.879955292,2360,0,0.096000135,0.104351103,0,0.152347803,-0.059520423,0,0,0,0.070685446,-0.060647726,0.036526859,17.71702576
0.876059055,2361,0,0.099161267,0.10549593,0,0.159575582,-0.054204404,0,0,0,0.077078938,-0.048514754,0,18.02561951
0.870926857,2362,0,0.096119523,0.104997754,0,0.155081034,-0.077315092,0,0,0,0.064992607,0,0.019544572,15.8403244
0.869707584,2363,0,0.097970724,0.105597258,0,0.159023046,-0.072079062,0,0,0,0.06943661,0,0,16.24378967
0.865211487,2364,0,0.104121268,0.114710212,0,0.165602326,-0.054719567,0,0,0,0,-0.052645773,0.049108028,17.48947144
