rsquare,key,vr1x,vr2ax,vr2bx,v3ax,vr3bx,vr4ax,vr4bx,vr5x,vr6ax,vr6bx,vr6cx,vr7x,cons
0.923706532,537,0.015419632,-0.051419348,0,-0.02767399,-0.026020214,0.171398163,0.103308737,0,0,0.120762527,0.200056076,0,13.46659851
0.873321056,538,0.010452785,-0.065320194,0,-0.046459347,-0.051865309,0.205101848,0.098968029,0,0,0.115252316,0,0.16984427,18.0171051
0.794442177,539,0.035470039,-0.053710401,0,-0.036243618,-0.033987522,0.254196644,0.124426484,0,0,0.148527741,0,0,19.57737732
0.938578129,540,0.026558623,-0.052419066,0,-0.017387107,-0.027859002,0.159439206,0.092465281,0,0,0,0.175789475,0.134711027,11.92393494
0.887208462,541,0.048853755,-0.040875673,0,-0.003471747,-0.009301171,0.186543822,0.110076249,0,0,0,0.212234259,0,11.87367249
0.842365742,542,0.04023236,-0.056867152,0,-0.025390193,-0.038620532,0.218794703,0.103799582,0,0,0,0,0.188488245,16.68193054
0.746691227,543,0.0788818,-0.04082793,0,-0.006720774,-0.013769776,0.280030727,0.134786725,0,0,0,0,0,17.97573853
0.983673573,544,-0.001068144,-0.052383602,0,-0.026879385,-0.024195284,0.186101317,0,-0.026238829,0.115495563,0.06476897,0.151369691,0.114667296,13.16053772
0.946370125,545,0.010036074,-0.045295715,0,-0.020351976,-0.012348577,0.21114099,0,-0.012492754,0.133085608,0.074806213,0.176485538,0,13.21692657
0.911619186,546,0.004784685,-0.05527544,0,-0.033908665,-0.032208711,0.229948878,0,-0.026270047,0.154013395,0.062495768,0,0.152151942,17.02752686
0.84822607,547,0.021760896,-0.0460774,0,-0.026429027,-0.017480969,0.275724173,0,-0.007002696,0.187956929,0.07616961,0,0,17.95344543
0.974045277,548,0.011260003,-0.047677577,0,-0.016083822,-0.017186463,0.187284827,0,-0.02262336,0.138007283,0,0.150670648,0.119184196,12.25378418
0.933956623,549,0.024873599,-0.039507568,0,-0.007509023,-0.003662067,0.213689566,0,-0.007663097,0.160071135,0,0.176845312,0,12.16080475
0.903306007,550,0.016658917,-0.050729871,0,-0.02346313,-0.025413558,0.23093617,0,-0.02278477,0.175597787,0,0,0.156371474,16.12898254
0.836688995,551,0.036907494,-0.040200144,0,-0.013369106,-0.008649692,0.278557062,0,-0.00207421,0.215629578,0,0,0,16.87490845
0.952760696,552,0.00583664,-0.058008105,0,-0.033011824,-0.030376047,0.214595675,0,-0.017430022,0,0.105756938,0.172528028,0.129087567,13.92469788
0.906317711,553,0.019797742,-0.050880343,0,-0.026604638,-0.017867967,0.248433232,0,-0.000113376,0,0.124500811,0.205150366,0,14.10520935
0.858853817,554,0.015606321,-0.063787937,0,-0.043915629,-0.042473823,0.278726816,0,-0.013972804,0,0.119531453,0,0.179876328,18.81117249
0.773141384,555,0.039533108,-0.054880738,0,-0.037495375,-0.027175501,0.349054337,0,0.013123028,0,0.152163625,0,0,20.37252808
0.924674034,556,0.031314343,-0.051299155,0,-0.015134871,-0.019570976,0.227208734,0,-0.007500056,0,0,0.178957701,0.142776012,12.50219727
0.86879158,557,0.052171826,-0.041948438,0,-0.004343498,-0.003314791,0.268026114,0,0.014011644,0,0,0.217140317,0,12.39883423
0.826458454,558,0.045001239,-0.056469113,0,-0.024097219,-0.030744553,0.296061754,0,-0.002550956,0,0,0,0.19776988,17.36824036
0.725099564,559,0.081256151,-0.044222802,0,-0.01074563,-0.009853415,0.381569386,0,0.031652153,0,0,0,0,18.62908936
0.981533527,560,-0.00401197,-0.055595875,0,-0.031223103,-0.029391706,0.185907006,0,0,0.112850189,0.062792957,0.151371837,0.111282468,12.96687317
0.945895672,561,0.008453995,-0.046950668,0,-0.022545934,-0.015030764,0.210691094,0,0,0.131556153,0.073707879,0.176129341,0,13.12219238
0.909631252,562,0.001837512,-0.058494002,0,-0.038259268,-0.037412971,0.229764462,0,0,0.151371717,0.060519874,0,0.148769855,16.83224487
0.848092556,563,0.020860136,-0.047005296,0,-0.027653202,-0.018980086,0.275400162,0,0,0.187037826,0.075552285,0,0,17.89471436
0.972463131,564,0.008385465,-0.050583452,0,-0.020130098,-0.021871015,0.187086105,0,0,0.135122776,0,0.150691509,0.116134584,12.1098938
0.933779716,565,0.023763239,-0.040580988,0,-0.008978814,-0.005395405,0.213389039,0,0,0.158883333,0,0.176622391,0,12.1118927
0.901817322,566,0.013765052,-0.053658575,0,-0.027540162,-0.03013362,0.230749369,0,0,0.172703266,0,0,0.153310061,15.98349762
0.836677551,567,0.036602587,-0.040490776,0,-0.01376532,-0.009117603,0.278453827,0,0,0.215288997,0,0,0,16.86001587
0.951838493,568,0.003760114,-0.060072839,0,-0.035825968,-0.03376022,0.214030743,0,0,0,0.103806615,0.17220664,0.126601696,13.78298187
